Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1995 [YR1995],2000 [YR2000],2005 [YR2005],2010 [YR2010],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Cote d'Ivoire,CIV,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,114.4,..,109.1,..,85.4,..,..,73.9
Cote d'Ivoire,CIV,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,50.5,51.3,49.9,46.1,41.8,39.4,38.6,37.9
Cote d'Ivoire,CIV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,152.6,152.7,145.6,128.8,109.1,99,95.5,92.6
Cote d'Ivoire,CIV,"Mortality rate, under-5, female (per 1,000)",SH.DYN.MORT.FE,140.2,..,133.6,..,99,..,..,83.7
Cote d'Ivoire,CIV,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,164.4,..,156.9,..,118.8,..,..,100.9
Croatia,HRV,Age dependency ratio (% of working-age population),SP.POP.DPND,45.6981117467706,47.3363797788471,49.0037520262457,49.2055025323284,49.3025723695439,50.1979604671994,50.5444817650847,..
Croatia,HRV,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,16.8656197334944,20.1634679619898,23.193481001685,25.7341199596117,26.1875769911235,27.4309185379795,28.0021833285241,..
Croatia,HRV,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,28.8324920132762,27.1729118168573,25.8102710245607,23.4713825727167,23.1149953784204,22.7670419292199,22.5422984365605,..
Croatia,HRV,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.6,10.9,9.8,9.563,9.8,9.4,..,..
Croatia,HRV,Completeness of birth registration (%),SP.REG.BRTH.ZS,..,..,..,..,..,..,..,..
Croatia,HRV,"Completeness of birth registration, rural (%)",SP.REG.BRTH.RU.ZS,..,..,..,..,..,..,..,..
Croatia,HRV,"Completeness of birth registration, urban (%)",SP.REG.BRTH.UR.ZS,..,..,..,..,..,..,..,..
Croatia,HRV,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,..,..,..,..,..,..,..,..
Croatia,HRV,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.9,10.9,11.2,11.656,11.8,11.8,..,..
Croatia,HRV,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,..,..,..,..,..,..,..,..
Croatia,HRV,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,19.7891957371847,18.4427743946948,17.3218845505795,15.7309088782784,15.4819787208164,15.1580347592425,14.9738489557793,..
Croatia,HRV,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,68.6350775713962,67.8718980965447,67.1124140116155,67.0216644099573,66.9780895069415,66.5787895906283,66.4255555819245,..
Croatia,HRV,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,11.5757266914191,13.6853275087605,15.565701437805,17.2474267117643,17.5399317722421,18.2631756501292,18.6005954622963,..
Croatia,HRV,Population growth (annual %),SP.POP.GROW,0.272337028067604,0.407769638953509,-2.85097260126899,0.0675599620337599,-0.255390215675652,-0.278250585649763,-0.454540884571497,..
Croatia,HRV,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.5152289163286,51.628500667784,51.8583834172412,51.8416393029235,51.7982358085684,51.7815651046928,51.7752610346269,..
Croatia,HRV,"Population, total",SP.POP.TOTL,4780000,4669000,4426000,4442000,4417781,4255700,4236400,..
Croatia,HRV,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.8,99.9,99.9,99.9,99.9,..,..,..
Croatia,HRV,Contraceptive prevalence (% of women ages 15-49),SP.DYN.CONU.ZS,..,..,69,..,..,..,..,..
Croatia,HRV,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,8,13,11,14,15,13,..,..
Croatia,HRV,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,10.83,11.96,6.86,7.06,9.2,..,..,..
Croatia,HRV,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,87.2976,76.905,70.9504,65.5004,60.0288,57.6556,..,..
Croatia,HRV,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,215.5606,192.2608,174.6092,158.8376,143.1916,135.9946,..,..
Croatia,HRV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,11.2,8.7,7.1,5.8,4.6,4,3.8,3.6
Croatia,HRV,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,9.8,..,6.4,..,4.2,..,..,3.3
Croatia,HRV,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,12.6,..,7.8,..,4.9,..,..,3.9
Croatia,HRV,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,8.1,6.4,5.5,4.2,3.5,2.9,2.7,2.6
Croatia,HRV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,12.9,10,8.3,6.8,5.4,4.7,4.5,4.3
Croatia,HRV,"Mortality rate, under-5, female (per 1,000)",SH.DYN.MORT.FE,11.2,..,7.5,..,4.9,..,..,3.9
Croatia,HRV,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,14.4,..,9.2,..,5.8,..,..,4.7
Cuba,CUB,Age dependency ratio (% of working-age population),SP.POP.DPND,47.0976790801671,46.5748264152318,46.3377092003255,43.8105311067856,43.1435513689808,43.0918016147171,43.2084985404303,..
Cuba,CUB,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,13.0141098414424,13.5138008340993,14.4341478222157,15.7721406024,17.8962272092336,19.0403628894645,19.4970446781238,..
Cuba,CUB,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,34.0835692387247,33.0610255811325,31.9035613781098,28.0383905043856,25.2473241597472,24.0514387252525,23.7114538623065,..
Cuba,CUB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,16.804,14.458,13.044,11.435,9.908,9.505,..,..
Cuba,CUB,Completeness of birth registration (%),SP.REG.BRTH.ZS,..,..,..,100,..,..,..,..
Cuba,CUB,"Completeness of birth registration, rural (%)",SP.REG.BRTH.RU.ZS,..,..,..,99.9,..,..,..,..
Cuba,CUB,"Completeness of birth registration, urban (%)",SP.REG.BRTH.UR.ZS,..,..,..,99.9,..,..,..,..
Cuba,CUB,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,..,..,..,..,..,..,..,..
Cuba,CUB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.988,7.139,7.097,7.203,7.449,7.724,..,..
Cuba,CUB,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,..,..,..,..,..,..,..,..
Cuba,CUB,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,23.1707049709121,22.5557323789516,21.8013262285227,19.4967574965465,17.6377656683026,16.8083974440495,16.557295205223,..
Cuba,CUB,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,67.982037939226,68.224539264819,68.3350863878205,69.5359367845917,69.8599406285724,69.8852057710866,69.8282581126065,..
Cuba,CUB,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,8.8472570898619,9.21972835622949,9.86358738365681,10.9673057188618,12.502293703125,13.3063967848639,13.6144466821705,..
Cuba,CUB,Population growth (annual %),SP.POP.GROW,0.911066918696676,0.483587799698029,0.326896007621525,0.181070555511575,0.0945872935953251,0.1750617576181,0.146040659128383,..
Cuba,CUB,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.6169751850345,49.6619123627551,49.7708825400721,49.7214292234864,49.7183841046086,49.7416986835209,49.7516458008011,..
Cuba,CUB,"Population, total",SP.POP.TOTL,10582082,10906048,11116787,11261052,11308133,11362505,11379111,..
Cuba,CUB,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,99.9,99.9,..,..,..
Cuba,CUB,Contraceptive prevalence (% of women ages 15-49),SP.DYN.CONU.ZS,..,..,73.3,..,77.8,..,..,..
Cuba,CUB,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,63,60,63,67,80,80,..,..
Cuba,CUB,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,..,..,..,37.3,43,38.9,..,..
Cuba,CUB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,105.7906,98.2062,88.63,79.656,72.9916,70.274,..,..
Cuba,CUB,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,148.6194,143.146,134.027,124.6446,114.9186,108.8934,..,..
Cuba,CUB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,10.6,8.4,6.5,5.1,4.9,4.4,4.1,4
Cuba,CUB,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,9.1,..,5.6,..,4.3,..,..,3.5
Cuba,CUB,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,12.1,..,7.3,..,5.4,..,..,4.4
Cuba,CUB,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,6.7,5.6,4.2,3.4,2.7,2.4,2.4,2.3
Cuba,CUB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,13.3,10.8,8.4,6.8,6.1,5.7,5.6,5.5
Cuba,CUB,"Mortality rate, under-5, female (per 1,000)",SH.DYN.MORT.FE,11.5,..,7.4,..,5.4,..,..,4.9
Cuba,CUB,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,15.1,..,9.4,..,6.7,..,..,6
Curacao,CUW,Age dependency ratio (% of working-age population),SP.POP.DPND,53.273668342768,54.7924021202393,54.2610198789974,49.7356799443079,49.3466842089405,49.7361965579005,50.4236552083534,..
Curacao,CUW,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,11.5197706165734,13.3720124142786,15.8524920772112,18.1260469467226,19.6908676395264,21.122770812242,21.7444172087009,..
Curacao,CUW,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,41.7538977261946,41.4203897059608,38.4085278017862,31.6096329975852,29.6558165694142,28.6134257456584,28.6792379996526,..
Curacao,CUW,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..,..,..,..,13.6,12.7,..,..
Curacao,CUW,Completeness of birth registration (%),SP.REG.BRTH.ZS,..,..,..,..,..,..,..,..
Curacao,CUW,"Completeness of birth registration, rural (%)",SP.REG.BRTH.RU.ZS,..,..,..,..,..,..,..,..
Curacao,CUW,"Completeness of birth registration, urban (%)",SP.REG.BRTH.UR.ZS,..,..,..,..,..,..,..,..
Curacao,CUW,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,..,..,..,..,..,..,..,..
Curacao,CUW,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..,..,..,..,8.4,8.1,..,..
Curacao,CUW,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,..,..,..,..,..,..,..,..
Curacao,CUW,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,27.241365204467,26.7586839581335,24.8983732144344,21.1100635249386,19.8570509129095,19.10903152219,19.0655033608752,..
Curacao,CUW,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,65.2426469585612,64.6025325604993,64.8253987479277,66.7846489126571,66.9584363673317,66.7843996267109,66.4792023779717,..
Curacao,CUW,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,7.51598783697179,8.63878348136719,10.2762280376379,12.1052875624044,13.1845127197588,14.1065688510991,14.4552942611532,..
Curacao,CUW,Population growth (annual %),SP.POP.GROW,-1.05153583877637,0.351314684120746,-4.07538613162288,2.55007380740239,1.26551415533004,1.13302880236381,1.32455689111688,..
Curacao,CUW,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,52.0167173459509,52.6430646484022,53.0450185842651,53.1507442155211,54.105890721859,54.0290595188718,53.9441330739649,..
Curacao,CUW,"Population, total",SP.POP.TOTL,145400,145139,133860,137658,148703,153821,155872,..
Curacao,CUW,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..
Curacao,CUW,Contraceptive prevalence (% of women ages 15-49),SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..
Curacao,CUW,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..
Curacao,CUW,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,..,..,..,..,..,..,..,..
Curacao,CUW,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..,..,..,..,..,..,..
Curacao,CUW,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..,..,..,..,..,..,..
Curacao,CUW,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..
Curacao,CUW,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,..,..,..,..,..,..,..,..
Curacao,CUW,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,..,..,..,..,..,..,..,..
Curacao,CUW,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,..,..,..,..,..,..,..,..
Curacao,CUW,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..,..,..
Curacao,CUW,"Mortality rate, under-5, female (per 1,000)",SH.DYN.MORT.FE,..,..,..,..,..,..,..,..
Curacao,CUW,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,..,..,..,..,..,..,..,..
Cyprus,CYP,Age dependency ratio (% of working-age population),SP.POP.DPND,54.7914807351379,52.6932297514642,48.4310902353247,44.2517832645546,41.5156756673586,41.3614458428057,41.455411783026,..
Cyprus,CYP,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,15.334555601772,15.4473126609913,15.1825713409021,15.4553785717678,16.3701126935016,17.3677458977826,17.7663773368826,..
Cyprus,CYP,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,39.4569251333659,37.2459170904729,33.2485188944225,28.7964046927868,25.145562973857,23.9936999450231,23.6890344461433,..
Cyprus,CYP,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,19.048,16.439,13.244,11.944,11.665,11.482,..,..
Cyprus,CYP,Completeness of birth registration (%),SP.REG.BRTH.ZS,..,..,..,..,100,..,..,..
Cyprus,CYP,"Completeness of birth registration, rural (%)",SP.REG.BRTH.RU.ZS,..,..,..,..,..,..,..,..
Cyprus,CYP,"Completeness of birth registration, urban (%)",SP.REG.BRTH.UR.ZS,..,..,..,..,..,..,..,..
Cyprus,CYP,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,..,..,..,..,85.3,..,..,..
Cyprus,CYP,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.988,6.899,6.837,6.776,6.858,6.937,..,..
Cyprus,CYP,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,..,..,..,..,..,..,..,..
Cyprus,CYP,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,25.4903725618338,24.3926447499325,22.3999694684651,19.9625987569074,17.7687474234043,16.9732983431028,16.7466441527732,..
Cyprus,CYP,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,64.6030385684526,65.4907884015343,67.3713302526167,69.3232331253765,70.6635498353244,70.7406460112188,70.6936544452515,..
Cyprus,CYP,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,9.90658886971358,10.1165668485332,10.2287002789183,10.7141681177161,11.5677027412713,12.2860556456784,12.5597014019753,..
Cyprus,CYP,Population growth (annual %),SP.POP.GROW,2.05112688890835,2.15339580443576,1.90461766621283,1.63632762953868,1.20311126252162,1.08757079913875,1.04614274289616,..
Cyprus,CYP,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.3055800138532,49.5208612689665,49.5991145854867,49.4281347994259,48.9592592089229,48.9458258733835,48.9677183359366,..
Cyprus,CYP,"Population, total",SP.POP.TOTL,766611,855389,943287,1032586,1103685,1141652,1153658,..
Cyprus,CYP,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..
Cyprus,CYP,Contraceptive prevalence (% of women ages 15-49),SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..
Cyprus,CYP,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,18,18,16,13,10,10,..,..
Cyprus,CYP,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,..,..,..,..,..,..,..,..
Cyprus,CYP,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,56.9168,51.9434,47.4084,43.2768,40.0488,38.487,..,..
Cyprus,CYP,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,105.6806,97.9072,90.7204,84.0872,76.768,72.0596,..,..
Cyprus,CYP,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,9.9,7.8,5.5,3.9,3,2.7,2.6,2.5
Cyprus,CYP,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,8.9,..,5,..,2.7,..,..,2.3
Cyprus,CYP,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,10.9,..,5.9,..,3.2,..,..,2.7
Cyprus,CYP,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,5.6,4.5,3.2,2.4,1.9,1.6,1.5,1.5
Cyprus,CYP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,11.1,9,6.6,4.8,3.6,3,2.9,2.7
Cyprus,CYP,"Mortality rate, under-5, female (per 1,000)",SH.DYN.MORT.FE,9.9,..,6,..,3.3,..,..,2.5
Cyprus,CYP,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,12.2,..,7.1,..,3.9,..,..,3
Czech Republic,CZE,Age dependency ratio (% of working-age population),SP.POP.DPND,51.9905399325134,46.6939138218872,43.220195892741,40.3116581530122,42.1210567835115,46.3100933958579,47.9097025500734,..
Czech Republic,CZE,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,19.2389467195338,19.3220143008502,19.6768815812977,19.6253259178086,21.8628689962174,24.8404566860828,25.9477320093948,..
Czech Republic,CZE,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,32.7515932129796,27.371899521037,23.5433143114433,20.6863322352036,20.2581877872941,21.4696367097751,21.9619705406786,..
Czech Republic,CZE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12.6,9.3,8.9,10,11.2,10.2,..,..
Czech Republic,CZE,Completeness of birth registration (%),SP.REG.BRTH.ZS,..,..,..,..,..,..,..,..
Czech Republic,CZE,"Completeness of birth registration, rural (%)",SP.REG.BRTH.RU.ZS,..,..,..,..,..,..,..,..
Czech Republic,CZE,"Completeness of birth registration, urban (%)",SP.REG.BRTH.UR.ZS,..,..,..,..,..,..,..,..
Czech Republic,CZE,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,..,..,..,..,..,..,..,..
Czech Republic,CZE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.5,11.4,10.6,10.6,10.2,10.4,..,..
Czech Republic,CZE,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,..,..,..,..,..,..,..,..
Czech Republic,CZE,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,21.5484446905233,18.6591896942941,16.4385399604989,14.7431349238193,14.2541790568743,14.6740628112164,14.8482271941461,..
Czech Republic,CZE,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,65.7935656989678,68.1691531640872,69.8225569301793,71.2699116605546,70.3625534270451,68.3479884999157,67.6088192493246,..
Czech Republic,CZE,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,12.6579896105089,13.1716571416187,13.7389031093217,13.986953415626,15.3832675160806,16.9779486888679,17.5429535565292,..
Czech Republic,CZE,Population growth (annual %),SP.POP.GROW,-0.267830773210837,-0.0613140627238111,-0.280414108078884,0.138325980046718,0.29136167418042,0.0331699460503076,-0.0352535419144028,..
Czech Republic,CZE,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.4504536696675,51.4137507454848,51.3614621831217,51.3061099258646,50.9328835342527,50.8734021575839,50.872426386267,..
Czech Republic,CZE,"Population, total",SP.POP.TOTL,10333355,10327253,10255063,10211216,10474410,10514272,10510566,..
Czech Republic,CZE,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,100,100,99.9,99.9,99.9,..,..,..
Czech Republic,CZE,Contraceptive prevalence (% of women ages 15-49),SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..
Czech Republic,CZE,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,15,9,7,7,5,5,..,..
Czech Republic,CZE,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,..,..,..,..,..,..,..,..
Czech Republic,CZE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,95.007,87.479,76.188,69.68,60.311,..,..,..
Czech Republic,CZE,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,230.704,195.103,172.744,154.668,135.5,..,..,..
Czech Republic,CZE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,12.7,8.8,5.6,4.4,3.4,3,2.9,2.8
Czech Republic,CZE,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,10.9,..,4.9,..,3,..,..,2.5
Czech Republic,CZE,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,14.4,..,6.3,..,3.8,..,..,3.1
Czech Republic,CZE,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,10.3,6.5,3.9,3.1,2.4,2,1.9,1.8
Czech Republic,CZE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,14.6,10.2,6.6,5.2,4.1,3.7,3.5,3.4
Czech Republic,CZE,"Mortality rate, under-5, female (per 1,000)",SH.DYN.MORT.FE,12.6,..,5.8,..,3.6,..,..,3
Czech Republic,CZE,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,16.5,..,7.3,..,4.6,..,..,3.8
Denmark,DNK,Age dependency ratio (% of working-age population),SP.POP.DPND,48.475887472368,48.452732393663,50.0066159360622,51.2447463454658,52.9628597196936,54.5355290216611,55.1995169729571,..
Denmark,DNK,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,23.2015605026926,22.6820628948801,22.3039639149148,22.9109292759027,25.48708688638,27.7771600561894,28.7104702551165,..
Denmark,DNK,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,25.2743269696754,25.7706694987829,27.7026520211474,28.3338170695631,27.4757728333136,26.7583689654717,26.4890467178406,..
Denmark,DNK,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12.3,13.3,12.6,11.9,11.4,10,..,..
Denmark,DNK,Completeness of birth registration (%),SP.REG.BRTH.ZS,..,..,..,..,..,..,..,..
Denmark,DNK,"Completeness of birth registration, rural (%)",SP.REG.BRTH.RU.ZS,..,..,..,..,..,..,..,..
Denmark,DNK,"Completeness of birth registration, urban (%)",SP.REG.BRTH.UR.ZS,..,..,..,..,..,..,..,..
Denmark,DNK,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,..,..,..,..,98.5,..,..,..
Denmark,DNK,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.9,12.1,10.9,10.1,9.8,9.3,..,..
Denmark,DNK,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,..,..,..,..,..,..,..,..
Denmark,DNK,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,17.0225191680226,17.359517729488,18.4676233912664,18.7337523063327,17.9623737087592,17.3153496803954,17.0677393025801,..
Denmark,DNK,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,67.3509998965047,67.3615052759804,66.6637194019126,66.1180074467135,65.375352258952,64.7100355546911,64.4331871350984,..
Denmark,DNK,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,15.6264809354726,15.2789769945316,14.868657206821,15.1482402469539,16.6622740322888,17.9746147649136,18.4990735623216,..
Denmark,DNK,Population growth (annual %),SP.POP.GROW,0.162456320242469,0.520962181078711,0.334233618829261,0.275481733409308,0.444197154509531,0.416901360752097,0.437745717734919,..
Denmark,DNK,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.6902666987269,50.6190251772452,50.5391527575439,50.491777679499,50.3998137979401,50.3733358130524,50.3683880303154,..
Denmark,DNK,"Population, total",SP.POP.TOTL,5140939,5233373,5339616,5419432,5547683,5614932,5639565,..
Denmark,DNK,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..
Denmark,DNK,Contraceptive prevalence (% of women ages 15-49),SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..
Denmark,DNK,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,9,16,9,8,9,5,..,..
Denmark,DNK,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,..,10,..,..,..,..,..,..
Denmark,DNK,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,101.147,93.412,78.827,69.287,62.964,..,..,..
Denmark,DNK,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,155.27,142.262,125.852,111.163,104.779,..,..,..
Denmark,DNK,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,7.3,5.4,4.6,4.1,3.3,3.1,3,2.9
Denmark,DNK,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,6.4,..,4.1,..,3,..,..,2.6
Denmark,DNK,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,8.3,..,5.1,..,3.6,..,..,3.2
Denmark,DNK,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,4.4,3.8,3.5,3.1,2.8,2.6,2.6,2.5
Denmark,DNK,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8.9,6.5,5.6,4.9,4,3.7,3.6,3.5
Denmark,DNK,"Mortality rate, under-5, female (per 1,000)",SH.DYN.MORT.FE,7.8,..,5,..,3.7,..,..,3.2
Denmark,DNK,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,10,..,6.1,..,4.4,..,..,3.9
Djibouti,DJI,Age dependency ratio (% of working-age population),SP.POP.DPND,90.1738326577843,85.3004409138942,80.1356697854263,69.3051885202223,61.0949309899519,59.4103384377103,59.0175537938845,..
Djibouti,DJI,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,4.93732586027449,5.15922513517529,5.4756544783245,5.65984796580862,5.9788025331477,6.40791378181785,6.53639254290443,..
Djibouti,DJI,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,85.2365067975098,80.141215778719,74.6600153071018,63.6453405544137,55.1161284568042,53.0024246558925,52.48116125098,..
Djibouti,DJI,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,40.41,35.79,30.21,28.998,28.385,27.48,..,..
Djibouti,DJI,Completeness of birth registration (%),SP.REG.BRTH.ZS,..,..,..,..,..,..,..,..
Djibouti,DJI,"Completeness of birth registration, rural (%)",SP.REG.BRTH.RU.ZS,..,..,..,..,..,..,..,..
Djibouti,DJI,"Completeness of birth registration, urban (%)",SP.REG.BRTH.UR.ZS,..,..,..,..,..,..,..,..
